,Level,date,State FIPS,State Postal Code,County FIPS,County,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Row ID,Week,Month,business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,review_id,user_id,stars_y,useful,funny,cool,text,ZIP Code,cluster
225,County,2019-03-26,18.0,IN,18097.0,Marion,210652.0,753930.0,3868517.0,979424.0,824115.0,448402.0,677152.0,712584.0,122266.0,60108.0,35646.0,4908.0,3912.0,18-18097-20190326,12,3,8q15BxlJdPZBwCDfj8c7bA,Harry C's Craft House,5055 S Dearborn St,Indianapolis,IN,46227,39.6928144,-86.1089722,3.5,16,0,"{'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Bars, Breakfast & Brunch, Nightlife, Restaurants, American (Traditional)",,uaIDffPAgotZrhnaTuo1fQ,8m_xKunSjGOrbVxofShe_w,1,0,0,0,"When this shit hole was on Emerson in about 1992, I was berated by a couple of drunk ass hillbillies.  The staff did nothing. I'm glad it's gone.",46227,5
226,County,2019-03-30,18.0,IN,18097.0,Marion,218847.0,745735.0,3811547.0,947166.0,904653.0,498162.0,682222.0,593076.0,98251.0,52899.0,27263.0,4967.0,2888.0,18-18097-20190330,12,3,AtCY79kMP0edwciEqbQk6Q,Denny's,3512 S Keystone Ave,Indianapolis,IN,46227,39.7146147335,-86.1212715,2.5,34,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'Caters': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': None, 'casual': True}"", 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Breakfast & Brunch, Restaurants, Burgers, Fast Food, American (Traditional), Diners","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '6:0-23:0', 'Sunday': '6:0-23:0'}",adW85E2ZH8eJMZs0oURW8w,edYgAzCBXlkXDmoQ7ko2Lw,1,0,0,0,Usually have great service came in this morning took and hr for our food by the time we got it it was cold and been sitting. The coffee had grounds all in it not really sure what there issue is. But it's never been this bad I hope this review helps anyone,46227,5
227,County,2019-04-03,18.0,IN,18057.0,Hamilton,64447.0,273564.0,1523923.0,353987.0,346494.0,180274.0,261504.0,268404.0,78254.0,20134.0,11052.0,2242.0,1578.0,18-18057-20190403,13,4,5nqOjPr48GNPIG1vkW3CrQ,Steak ’n Shake,11040 Pendleton Pike,Indianapolis,IN,46236,39.8638123983,-85.9713760717,2.0,28,1,"{'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DriveThru': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'True', 'BikeParking': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'""}","Diners, American (Traditional), Fast Food, Restaurants, Breakfast & Brunch, American (New), Burgers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",faWraFynUrxLzuHeYAY0Pg,_xQ-XVqM4LAcWW6CJOF6LQ,5,1,0,0,"Was probably the best Steak 'n Shake experiences that I have had. The staff was friendly and the food came out fast. We actually got the shakes before the food came (they usually show up at the end in a to go cup at our local one). It was very clean also, the staff was actually on their hands and knees cleaning the table and chair legs.",46236,6
228,County,2019-04-04,18.0,IN,18059.0,Hancock,13078.0,65090.0,345688.0,76528.0,72099.0,28818.0,61410.0,76344.0,20261.0,4444.0,4788.0,572.0,424.0,18-18059-20190404,13,4,-A-5spZpPMjujSnG-Oag7w,Taco Bell,9755 E Washington St,Indianapolis,IN,46229,39.774563,-85.994274,2.5,23,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'very_loud'"", 'RestaurantsDelivery': 'True', 'BikeParking': 'False', 'HasTV': 'True', 'Caters': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'DriveThru': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'RestaurantsReservations': 'False'}","Breakfast & Brunch, Mexican, Tex-Mex, Restaurants, Tacos, Fast Food","{'Monday': '7:0-3:0', 'Tuesday': '7:0-3:0', 'Wednesday': '7:0-3:0', 'Thursday': '7:0-3:0', 'Friday': '7:0-3:0', 'Saturday': '7:0-4:0', 'Sunday': '7:0-4:0'}",ligy_Xf7A2JbzLDCWTYQJg,XR6VhzKZp27avCie9X9FTw,5,0,1,0,"I absolutely love stopping here! I always hit the drive thru, and the upbeat sweet woman ALWAYS makes my day! I even told my husband that y'all always know how to make a girl smile.",46229,9
229,County,2019-04-04,18.0,IN,18097.0,Marion,195207.0,769375.0,4064385.0,985299.0,857944.0,468436.0,676496.0,842830.0,151390.0,50765.0,25005.0,4625.0,1595.0,18-18097-20190404,13,4,Ah66Bdq78isQ56DpFoFrJw,Taco Bell,3842 S. Emerson Ave,Indianapolis,IN,46203,39.709099,-86.082211,2.0,16,1,"{'GoodForKids': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'WiFi': ""'free'"", 'RestaurantsDelivery': 'True', 'DriveThru': 'True'}","Fast Food, Mexican, Restaurants, Tacos, Breakfast & Brunch, Tex-Mex","{'Monday': '7:0-3:0', 'Tuesday': '7:0-3:0', 'Wednesday': '7:0-3:0', 'Thursday': '7:0-3:0', 'Friday': '7:0-3:0', 'Saturday': '7:0-3:0', 'Sunday': '7:0-3:0'}",5zKWCD52GQNQXp36N5ty6g,yIPL4aizNkVDEKZQ9v9Axw,4,0,0,0,"This is one of the better Taco Bell.  The order is usually correct, the staff is friendly, and the service is fast.  My go to Taco Bell if feasible.",46203,1
230,County,2019-04-04,18.0,IN,18097.0,Marion,195207.0,769375.0,4064385.0,985299.0,857944.0,468436.0,676496.0,842830.0,151390.0,50765.0,25005.0,4625.0,1595.0,18-18097-20190404,13,4,H0WR6GRX9S1o-S4szplQ0Q,The Point on Penn,605 N Pennsylvania St,Indianapolis,IN,46202,39.775691,-86.155722,4.5,43,1,"{'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'DogsAllowed': 'True', 'Caters': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'full_bar'"", 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Restaurants, American (New), Breakfast & Brunch, American (Traditional), Food, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '16:0-22:0'}",Pr2sPVeBgeWUF3VYuGjMzg,OPVkBeCUohPiqgaKXmvSZQ,5,1,0,0,"Stunning environment, friendly staff, and the food is heavenly.
Food is a bit pricey but well worth it, your taste buds will thank you.
Idea for a romantic evening with a spouse. Or just a drink with your friends.",46202,1
231,County,2019-04-06,18.0,IN,18097.0,Marion,209653.0,754929.0,4148029.0,1058983.0,958349.0,515630.0,713068.0,691173.0,124605.0,52616.0,26877.0,5036.0,1692.0,18-18097-20190406,13,4,K7c9AqD1y1cZsi5R4j58tg,Bistro 33 & Lakeside Solarium,3645 River Crossing Pkwy,Indianapolis,IN,46240,39.9176648,-86.1039985,4.0,8,1,"{'RestaurantsTableService': 'True', 'HasTV': 'True', 'WiFi': ""'free'"", 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'Caters': 'True', 'BikeParking': 'True', 'Smoking': ""u'no'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': None, u'lot': True, u'validated': None}"", 'BYOB': 'False'}","Nightlife, American (Traditional), Diners, Bars, Restaurants, Lounges, Breakfast & Brunch","{'Monday': '6:30-23:30', 'Tuesday': '6:30-23:30', 'Wednesday': '6:30-23:30', 'Thursday': '6:30-23:30', 'Friday': '6:30-23:30', 'Saturday': '6:30-23:30', 'Sunday': '6:30-23:30'}",HqBQGkbYCToX5Xs0n3dzfQ,nGMNufRa4MvO-HBKBi1_gw,3,1,0,0,I hear all the time when I come into the Marriott north is the restaurant inside the hotel they have great food good drinks beautiful waitresses highly recommended area restaurant.,46240,2
232,County,2019-04-06,18.0,IN,18097.0,Marion,209653.0,754929.0,4148029.0,1058983.0,958349.0,515630.0,713068.0,691173.0,124605.0,52616.0,26877.0,5036.0,1692.0,18-18097-20190406,13,4,q0Xy2ZtvmwDTAj7kadqIuw,Bob Evans,7525 E Washington St,Indianapolis,IN,46219,39.772262713,-86.0338624567,2.5,26,0,"{'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""'free'"", 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}""}","Comfort Food, Bed & Breakfast, Breakfast & Brunch, American (Traditional), Hotels & Travel, Salad, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}",6Bbk6eoVWDMHLPpFeGEmAw,vD_ulon9sOBbKBOdWK1y8w,1,0,1,0,"Really terrible experience... very unorganized.  Probably 4 different girls approached us to take drink orders... funny at the moment but kinda annoying.   Ordered the ""big breakfast""  and got some bacon bits on some eggs with a few chunks of cubed ham.. probably the most expensive breakfast on the menu and very little, crappy food.  From there I had to ask for my drink to be refilled several times and waited probably 20 minutes just to get my bill.  Just terrible overall..",46219,9
233,County,2019-04-07,18.0,IN,18097.0,Marion,221378.0,743204.0,3745915.0,979308.0,910686.0,463763.0,623140.0,579301.0,106499.0,48225.0,27094.0,5608.0,2291.0,18-18097-20190407,14,4,hWUynmMVPVIFJ--gS3RnmQ,Flap Jacks Pancake House,4904 Madison Ave,Indianapolis,IN,46227,39.6944687,-86.1376618,4.0,92,1,"{'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'average'"", 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'BikeParking': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'GoodForKids': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}""}","Restaurants, Breakfast & Brunch","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",cvjaOrCDpzOv3svDdpZZyQ,j2hcqYDe92fmzWhO7Og5GA,1,0,0,0,"Let's just start this off on a high not....nope not gonna happen sorry loves.  As I walk in with my 3 kids for a birthday breakfast one of the servers decides to drop the F BOMB in front of my kids which are 4, 6, and 10....and we have been waiting for 10 mins now to be seated.  5 people have sat at tables before us.  I had to request a table I'm a bigger guy....

         To be continued once we sit and order.

And so it continues....23 mins have pasted and 4 more people have been sat at tables that came in way after us.

Deuces we are gone.",46227,5
234,County,2019-04-07,18.0,IN,18097.0,Marion,221378.0,743204.0,3745915.0,979308.0,910686.0,463763.0,623140.0,579301.0,106499.0,48225.0,27094.0,5608.0,2291.0,18-18097-20190407,14,4,SRH4oafBLDUppBVpfNPW0Q,Lawrence Baking Company,8143 Pendleton Pike,Indianapolis,IN,46226,39.83734,-86.02241,3.0,8,0,"{'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'Smoking': ""u'no'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'RestaurantsDelivery': 'False', 'BusinessAcceptsBitcoin': 'False'}","Food, Bakeries, Bagels, Desserts, Restaurants, Breakfast & Brunch, Donuts","{'Monday': '0:0-0:0', 'Tuesday': '6:30-14:0', 'Wednesday': '6:30-14:0', 'Thursday': '6:30-14:0', 'Friday': '6:30-14:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}",vcbUgMa8OrtCS3hHlDpdjQ,A9cXP_K95FRor1qxuUEu2g,3,4,0,0,"Despite the fact that I'm a lover of doughnuts and live fairly close to Lawrence, I'd never found my way to Lawrence Baking Company until today. 

Located in a rather large strip center on Pendleton Pike, Lawrence Baking Company appears to have been around for a while. Judging from some previous reviews, it appears they once offered a brunch buffet that is no longer offered. 

While the strip center is fairly run down, it also remains fairly accessible with accessible parking spots throughout the center. It should be noted that not all of them are truly ADA compliant, though it's not that difficult to get an accessible spot in the center. There's a curb cut pretty close to this shop. There's a double-entry way - it's actually two single glass doors back-to-back. They're a little heavy, though it's worth noting that an employee saw me and came to the door to help out. 

As you go inside, there's ordering counters to the left, a check-out area to the right, and their baking areas in the back. In addition to their retail business, they also offer their products wholesale. 

Lawrence Baking Company offers doughnuts, muffins, cookies, danishes, pies, and bagels. The prices start at about $1.15 for most of their doughnuts and they have most of the usual varieties. Items like Danishes tend to be a bit higher. 

Obviously, if you buy at least a half-dozen the price starts to decrease. It appeared that they had coffee along with some bottled beverage options. 

The main selling point here was the service. The employees were super friendly, helpful, and nicely explained their business. I ordered two chocolate frosted yeast and one honey-glazed. They were fairly average, no frills doughnuts. Would I eat them again? Sure, if I was in the area. That said, I'm equally as close to the vastly superior Taylor's at right about the same price. There's simply no comparison between the two. 

However, if I were in the area and in the mood for a doughnut I would definitely stop back in and have no problem giving the place a modest thumbs up. Far from great, but also far from bad this is your rather ""basic"" doughnut shop that's affordable with no frills. There's no ""dine in"" option. Everything is carry-out here.",46226,3
235,County,2019-04-13,18.0,IN,18097.0,Marion,216652.0,747930.0,4286593.0,1114540.0,1018665.0,521259.0,717862.0,692135.0,135422.0,55897.0,23979.0,3711.0,3123.0,18-18097-20190413,14,4,qVMz1BikMdFm_htjaZ7Ihw,Mexico City Grill,"8028 S Emerson Ave, Ste N",Indianapolis,IN,46237,39.6495574288,-86.0842671534,3.5,78,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'no'"", 'Caters': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False'}","Desserts, Restaurants, Food, Tacos, Mexican, Juice Bars & Smoothies, Breakfast & Brunch","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",5caw6gsmvnGX_OYGqcr-pg,UlogqiSr6oeoGtuYOyZIiQ,1,0,0,0,Crappy service and food .. my birthday was ruined by this place. I was a regular going twice a week but I will never give them my money again,46237,5
236,County,2019-04-16,18.0,IN,18097.0,Marion,204981.0,759601.0,4156645.0,1088656.0,915742.0,485774.0,698805.0,748669.0,133353.0,54982.0,22903.0,4576.0,3185.0,18-18097-20190416,15,4,VUyr92uFRFNz0zSmb-C85g,Chick-fil-A,"49 W Maryland St Spc Vc-10, Spc VC-10, A Circle Centre Mall",Indianapolis,IN,46204,39.7668648,-86.1591499,4.0,29,1,"{'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""'loud'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'DriveThru': 'True', 'BikeParking': 'True'}","Fast Food, Event Planning & Services, Restaurants, Chicken Shop, American (Traditional), Breakfast & Brunch, Caterers, Food","{'Monday': '0:0-0:0', 'Tuesday': '10:30-17:0', 'Wednesday': '10:30-17:0', 'Thursday': '10:30-17:0', 'Friday': '11:0-17:0', 'Saturday': '10:30-16:0'}",n5YXN_ILL7w58bMVeAapoA,IS_CMUedfBmUxQk-pdehww,5,1,1,1,"I don't have any interest in trying to defend the ultra-conservative values held by some of the folks behind Chik-fil-A. And I also wish the employees wouldn't say ""my pleasure"" when you thank them. That's very off-putting. And I think the waffle fries are just okay. But it doesn't get much better than the Chik-fil-A chicken sandwich. It's such a terrific sandwich that I'm willing to compromise my values and hear creepy stuff like ""my pleasure.""",46204,1
237,County,2019-04-20,18.0,IN,18097.0,Marion,227590.0,736992.0,4008552.0,1002810.0,996282.0,492799.0,689240.0,631087.0,115471.0,52033.0,23179.0,3243.0,2408.0,18-18097-20190420,15,4,GbJ_t4S0eH9UcOGM5cQ3mQ,Waffle House,2107 N Post Rd,Indianapolis,IN,46219,39.7972395,-86.0088531,3.5,20,0,"{'WiFi': ""'no'"", 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'GoodForKids': 'True', 'HasTV': 'False', 'OutdoorSeating': 'False', 'Caters': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': None, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True'}","Waffles, Breakfast & Brunch, Restaurants, American (New), American (Traditional), Diners","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",jnATcmvG3f-IFhqNS6RNiQ,wkd1snCJwdbcJ7V6d5JV6A,5,1,0,0,Food was great and service was fast courteous and friendly.  Great experience at this Waffle House!,46219,9
238,County,2019-04-27,18.0,IN,18097.0,Marion,205234.0,759348.0,4064767.0,1003267.0,944709.0,499259.0,715295.0,699732.0,119855.0,47989.0,29664.0,3649.0,1348.0,18-18097-20190427,16,4,VorGRaLg9TNWRmWYKcbbKA,Taco Bell,2035 West Washington Street,Indianapolis,IN,46222,39.766081,-86.195828,1.5,17,1,"{'NoiseLevel': ""'loud'"", 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'none'"", 'Caters': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'DriveThru': 'True', 'RestaurantsAttire': ""'casual'""}","Restaurants, Tex-Mex, Mexican, Fast Food, Tacos, Breakfast & Brunch","{'Monday': '9:0-2:0', 'Tuesday': '9:0-2:0', 'Wednesday': '9:0-2:0', 'Thursday': '9:0-2:0', 'Friday': '9:0-2:0', 'Saturday': '9:0-2:0', 'Sunday': '9:0-2:0'}",odTR9rq8UVBStx_ZGqT-eQ,iB1PRGOy0nREUUbWG5TsXA,1,0,0,0,Only eat here if you're starving. The staff is rude and doesn't even pretend like they care about serving you.,46222,1
